CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10655,Tammy Stevens,Illinois,PhD,Female,80,No,0,2022-03-10,2022-03-21,77.1,1228
CUST10980,Mike Alvarado,New York,Bachelor,Male,45,No,0,2023-12-09,2025-06-05,132.87,56
CUST10277,Jason Terry,Washington,Master,Male,60,Yes,0,2020-11-08,2021-05-17,192.0,1536
CUST10711,Tanya Moore,Arizona,PhD,Male,73,Yes,4,2023-08-30,2024-07-01,317.43,395
CUST10325,Valerie Shelton,New York,Associate,Male,21,No,0,2022-03-17,2025-06-15,217.04,46
CUST10086,Perry Cooke,Florida,High School,Female,47,Yes,1,2022-11-13,2023-08-22,304.46,709
CUST10566,Renee Reed,Florida,Associate,Female,54,No,1,2023-09-18,2023-09-28,152.0,672
CUST10599,Laura Charles,Arizona,Associate,Male,20,No,2,2022-08-30,2023-11-03,119.06,636
CUST10750,Cheryl Morgan,Texas,Associate,Female,20,Yes,1,2023-11-30,2024-02-03,116.84,544
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,2020-10-24,2022-05-20,208.3,1168
CUST10778,Jillian Bauer PhD,Texas,PhD,Non-Binary,57,Yes,4,2023-05-20,2025-07-29,54.3,2
CUST10940,Alexandria Potter,New York,High School,Male,72,Yes,3,2022-04-30,2024-07-25,337.62,371
CUST10879,Kristina Pineda,Washington,PhD,Non-Binary,41,Yes,1,2022-11-07,2024-04-29,325.41,458
CUST10082,Chad Ramos,Georgia,High School,Non-Binary,57,No,2,2020-11-06,2024-08-02,123.29,363
CUST10808,Mr. Dillon Gross,Washington,Bachelor,Female,45,No,0,2021-11-12,2023-09-05,435.39,695
CUST10792,Richard Henry,Texas,PhD,Male,54,Yes,3,2022-10-06,2024-02-22,637.83,525
CUST10111,Samantha Patton,Florida,Master,Male,42,No,2,2021-04-23,2024-10-13,627.75,291
CUST10616,Mark Ryan,New York,Bachelor,Male,66,No,0,2021-03-28,2023-09-10,512.42,690
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,2020-10-24,2021-04-08,498.88,1575
CUST10032,Stephanie Morales,California,Bachelor,Non-Binary,63,Yes,4,2020-10-22,2022-01-12,357.53,1296
CUST10201,Debra Chavez,Washington,Master,Non-Binary,70,Yes,1,2023-08-07,2025-04-16,291.14,106
CUST10848,Brandon Phillips,Washington,Bachelor,Male,55,No,4,2023-03-02,2024-11-08,339.3,265
CUST10864,Travis Christensen,California,Bachelor,Non-Binary,65,No,1,2024-07-26,2024-12-11,82.06,232
CUST10753,Alison Mccarthy,Georgia,Associate,Male,56,Yes,1,2021-02-25,2022-03-10,427.5,1239
CUST10530,Dana Smith,New York,High School,Female,41,Yes,2,2024-01-12,2024-07-16,239.12,380
CUST10570,Jennifer Williams,Ohio,High School,Male,28,Yes,1,2022-11-07,2025-06-10,883.64,51
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,2024-07-02,2025-07-09,172.53,22
CUST10542,Catherine Haynes,Texas,PhD,Female,18,No,0,2023-10-17,2024-06-27,185.15,399
CUST10444,Charles Lee,Colorado,Associate,Non-Binary,37,No,2,2022-02-26,2025-04-23,360.67,99
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,2022-01-08,2022-05-18,374.54,1170
CUST10855,Samantha Burns,Florida,Bachelor,Female,79,No,2,2020-10-18,2024-07-16,467.5,380
CUST10891,Miss Alyssa Garcia,Washington,Master,Male,78,Yes,0,2021-07-20,2024-01-26,314.41,552
CUST10208,Daniel Patton,Arizona,Associate,Male,62,Yes,0,2020-10-29,2025-07-28,292.37,3
CUST10583,Sergio Taylor,New York,Master,Non-Binary,32,No,1,2020-10-01,2021-03-19,61.18,1595
CUST10533,Sara Mccullough,Washington,Master,Male,28,Yes,3,2020-08-27,2022-06-02,496.34,1155
CUST10555,Andrew Watson,California,PhD,Female,64,No,0,2022-09-10,2024-05-11,170.16,446
CUST10722,Jerry Castaneda,California,Associate,Female,29,No,1,2023-08-24,2023-08-28,474.13,703
CUST10385,Stephen Gray,New York,Associate,Female,25,No,4,2022-04-10,2022-11-06,264.74,998
CUST10662,Pamela Mckinney,Colorado,High School,Non-Binary,20,Yes,2,2024-02-10,2024-02-14,283.83,533
CUST10404,Brian Reynolds,Florida,PhD,Female,21,Yes,1,2023-11-04,2023-12-14,346.5,595
CUST10007,Lori Murphy,Georgia,Associate,Female,22,No,2,2024-03-25,2024-12-17,415.27,226
CUST10595,Maria Jackson,California,Master,Female,72,No,2,2023-09-08,2024-11-24,251.06,249
CUST10442,Michelle Smith,New York,High School,Female,76,No,1,2022-01-05,2022-03-12,60.2,1237
CUST10646,Michael Flores,New York,PhD,Female,21,No,1,2022-01-09,2022-06-21,338.27,1136
CUST10848,Brandon Phillips,Washington,Bachelor,Male,55,No,4,2023-03-02,2024-04-13,716.74,474
CUST10088,Michael Brooks,California,Bachelor,Female,20,Yes,1,2024-02-16,2024-05-18,345.4,439
CUST10097,Frank Moore,Ohio,Associate,Male,80,No,0,2021-07-22,2022-11-06,458.89,998
CUST10775,Luis Huffman,Ohio,Master,Non-Binary,39,No,4,2023-09-03,2024-10-14,655.39,290
CUST10624,Kelly Ramos,Georgia,High School,Female,35,Yes,2,2021-06-16,2023-03-25,122.85,859
CUST10203,Kim Bennett,Florida,High School,Female,43,No,0,2021-03-25,2021-11-26,128.51,1343
CUST10938,John Price,California,PhD,Male,44,No,2,2020-08-31,2023-01-01,485.4,942
CUST10136,Jennifer Moore,Florida,Master,Male,64,No,0,2021-07-15,2023-06-22,396.46,770
CUST10626,Lindsey Miller,New York,Master,Male,35,Yes,1,2021-12-10,2024-07-06,297.81,390
CUST10107,Shelley Mcdowell,Florida,High School,Male,61,No,0,2020-08-17,2023-06-06,367.35,786
CUST10127,Courtney Cuevas,Illinois,High School,Non-Binary,58,Yes,0,2020-09-04,2022-08-13,335.83,1083
CUST10074,James Garcia DDS,Florida,Master,Male,58,Yes,1,2022-05-14,2022-11-08,693.25,996
CUST10616,Mark Ryan,New York,Bachelor,Male,66,No,0,2021-03-28,2024-07-18,473.8,378
CUST10532,Lee Miller,California,High School,Non-Binary,61,No,0,2021-12-28,2022-07-29,443.92,1098
CUST10446,Mr. David Ramirez,California,Bachelor,Female,65,No,0,2023-12-03,2024-10-24,122.72,280
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2024-02-09,2025-01-18,291.84,194
CUST10522,Sean Williams,New York,Associate,Non-Binary,73,No,1,2023-07-21,2024-08-22,384.53,343
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,2022-08-17,2023-09-27,799.74,673
CUST10490,Nathan Johnson,Arizona,High School,Male,27,No,2,2021-11-27,2024-02-25,211.12,522
CUST10483,Robert Oconnell,Illinois,Associate,Female,57,Yes,1,2022-04-22,2023-09-19,452.43,681
CUST10758,Nicolas Cruz,Illinois,Master,Male,66,No,1,2022-02-25,2022-07-16,281.02,1111
CUST10138,Chelsea James,Texas,PhD,Male,69,No,2,2024-06-14,2025-02-08,1235.86,173
CUST10237,Tracy Salazar,California,PhD,Male,58,No,4,2022-06-30,2025-02-18,485.09,163
CUST10824,Megan Perry,Illinois,High School,Non-Binary,74,Yes,2,2020-09-11,2021-12-30,611.06,1309
CUST10840,Amy Moore,Illinois,High School,Non-Binary,53,Yes,1,2023-11-25,2024-11-23,322.86,250
CUST10253,Mrs. Lisa Jennings DDS,Illinois,Master,Male,61,Yes,0,2022-03-25,2025-05-25,366.78,67
CUST10114,Melissa Hall,Washington,Master,Non-Binary,25,Yes,0,2022-02-13,2023-07-21,646.5,741
CUST10175,David Russell,New York,PhD,Male,29,Yes,0,2023-02-08,2024-09-20,543.55,314
CUST10353,Michelle Goodwin,Ohio,PhD,Male,76,No,3,2022-06-03,2024-04-30,63.22,457
CUST10687,Deborah Gibson,Texas,High School,Male,48,Yes,2,2024-06-21,2024-08-16,517.69,349
CUST10250,Alicia Higgins,Texas,Master,Female,74,Yes,1,2023-10-15,2025-07-24,54.42,7
CUST10988,Veronica Jones,Colorado,Associate,Male,49,Yes,1,2022-03-29,2023-12-07,474.3,602
CUST10062,Taylor Cook,Texas,Master,Male,57,No,0,2020-09-18,2023-05-16,38.26,807
CUST10574,David Jensen,New York,Bachelor,Non-Binary,51,No,4,2021-05-11,2022-03-31,500.33,1218
CUST10578,Robert Smith,California,Master,Male,74,No,0,2022-12-17,2024-07-31,165.79,365
CUST10619,Henry Martinez,Colorado,High School,Male,37,No,0,2021-11-24,2024-12-24,217.83,219
CUST10561,Joseph Krueger,Florida,Associate,Female,24,Yes,0,2022-06-30,2023-12-28,307.01,581
CUST10807,Matthew Hopkins,Illinois,Bachelor,Male,43,No,0,2021-06-19,2024-02-11,575.5,536
CUST10670,Logan Cohen,Illinois,Bachelor,Non-Binary,75,No,1,2024-03-10,2024-09-17,837.45,317
CUST10797,Michael Cameron,Florida,Bachelor,Non-Binary,27,No,0,2021-05-26,2022-05-21,109.35,1167
CUST10274,Tracy Tate,Illinois,Master,Female,51,Yes,0,2023-07-05,2023-10-09,52.04,661
CUST10292,William Jennings,Ohio,High School,Non-Binary,48,No,4,2022-04-18,2025-01-02,79.05,210
CUST10130,Eric Nelson,Ohio,Bachelor,Female,44,Yes,1,2022-01-19,2023-08-23,33.3,708
CUST10732,David Cooper,Illinois,High School,Male,41,Yes,0,2023-04-30,2023-11-24,158.36,615
CUST10492,Frank Wyatt,New York,PhD,Non-Binary,55,No,3,2022-11-21,2023-01-18,526.72,925
CUST10330,Jeffrey Wells,Georgia,Bachelor,Male,63,Yes,1,2023-09-08,2024-06-07,288.33,419
CUST10589,Nathan Sanders,Texas,PhD,Male,71,Yes,3,2022-02-01,2024-07-31,285.04,365
CUST10388,Ronald Ramirez,Illinois,High School,Male,50,No,2,2022-05-24,2022-09-10,233.47,1055
CUST10282,Jordan Tapia,Washington,High School,Non-Binary,41,Yes,2,2021-12-31,2022-02-13,771.6,1264
CUST10863,Sara Tanner,Texas,Bachelor,Female,64,Yes,2,2024-03-08,2024-11-25,130.5,248
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,2022-01-08,2024-10-05,180.16,299
CUST10385,Stephen Gray,New York,Associate,Female,25,No,4,2022-04-10,2024-01-10,659.36,568
CUST10746,Tonya Gross,Texas,PhD,Male,30,Yes,1,2021-09-06,2023-09-17,195.31,683
CUST10330,Jeffrey Wells,Georgia,Bachelor,Male,63,Yes,1,2023-09-08,2023-10-13,140.98,657
CUST10751,Bonnie Buchanan,New York,Master,Male,26,No,1,2020-12-20,2024-07-16,455.08,380
CUST10241,Logan Garcia,Georgia,High School,Non-Binary,69,Yes,1,2022-03-23,2023-10-11,348.4,659
CUST10826,Elizabeth Mason,Washington,Associate,Non-Binary,75,Yes,1,2020-08-04,2020-10-21,213.32,1744
CUST10169,Jessica Figueroa,Washington,PhD,Male,78,No,0,2023-05-24,2024-12-05,404.99,238
CUST10591,Barbara Hanson,Colorado,PhD,Non-Binary,40,Yes,1,2020-09-18,2024-01-10,189.8,568
CUST10456,Ronald Myers,Arizona,Associate,Non-Binary,39,Yes,2,2021-09-29,2023-04-21,160.4,832
CUST10821,Terri Rubio,California,Bachelor,Female,72,Yes,2,2022-07-10,2025-06-11,161.81,50
CUST10736,Stephanie Miller,Washington,Master,Non-Binary,50,No,2,2023-07-26,2025-07-20,134.07,11
CUST10944,Elizabeth Burton,Georgia,Bachelor,Male,65,No,0,2022-01-21,2023-01-02,212.06,941
CUST10956,Richard Mercado,New York,Bachelor,Non-Binary,74,No,1,2021-05-25,2025-05-10,471.93,82
CUST10619,Henry Martinez,Colorado,High School,Male,37,No,0,2021-11-24,2022-11-15,86.45,989
CUST10404,Brian Reynolds,Florida,PhD,Female,21,Yes,1,2023-11-04,2025-03-15,71.26,138
CUST10699,Brandi Olson,Georgia,Master,Female,79,No,4,2020-10-02,2022-07-30,282.29,1097
CUST10306,Brittany Huff,Florida,Master,Female,54,No,2,2022-10-10,2022-10-21,52.79,1014
CUST10978,Kenneth Vang,Texas,Master,Non-Binary,75,No,0,2021-05-08,2025-05-26,27.74,66
CUST10344,Jennifer Garcia,Washington,High School,Male,74,Yes,1,2020-11-22,2022-08-20,51.84,1076
CUST10173,David Sanchez,Arizona,PhD,Non-Binary,54,Yes,1,2022-01-11,2025-01-09,57.57,203
CUST10734,Christine Baker,Ohio,Associate,Female,34,Yes,3,2022-08-05,2023-07-22,938.96,740
CUST10302,John Rush,California,Master,Non-Binary,49,No,4,2024-06-23,2024-10-14,67.82,290
CUST10279,Anthony Mcdonald,Georgia,Bachelor,Male,42,No,0,2021-04-07,2023-12-31,282.53,578
CUST10236,Tonya Brady,Texas,High School,Female,77,Yes,1,2023-12-24,2024-12-05,204.22,238
CUST10728,Barbara Baker,Florida,Associate,Male,60,Yes,1,2021-10-04,2024-11-21,590.75,252
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,2021-05-09,2023-08-14,197.79,717
CUST10233,Mark Macdonald,Texas,Bachelor,Male,45,No,0,2021-07-06,2024-07-24,381.13,372
CUST10022,Chris Collins,Georgia,PhD,Female,59,Yes,2,2022-03-04,2024-02-27,339.91,520
CUST10948,Patricia Koch,Texas,PhD,Male,28,Yes,2,2021-01-07,2022-08-16,106.61,1080
CUST10272,Ray Lopez,Arizona,Master,Female,24,No,2,2022-10-23,2025-02-06,255.14,175
CUST10564,Mary Shaw,Washington,Master,Female,41,No,0,2024-07-13,2024-08-25,653.01,340
CUST10306,Brittany Huff,Florida,Master,Female,54,No,2,2022-10-10,2024-02-16,242.99,531
CUST10243,Nicholas Johnson,Ohio,Bachelor,Non-Binary,50,Yes,2,2020-12-20,2021-05-21,227.52,1532
CUST10565,Matthew Stone,Washington,High School,Female,59,Yes,3,2023-01-12,2024-09-28,56.01,306
CUST10393,Marie Wells,Georgia,Bachelor,Female,35,No,0,2021-01-27,2025-05-29,575.27,63
CUST10897,Richard Becker,Washington,High School,Male,27,Yes,4,2022-04-22,2025-06-17,181.5,44
CUST10260,Karen Kim,California,Master,Non-Binary,54,No,0,2024-03-27,2024-10-18,338.65,286
CUST10397,Jennifer Patel,Texas,Bachelor,Non-Binary,70,Yes,1,2023-03-17,2024-12-07,322.71,236
CUST10637,Emily Schneider,Florida,Associate,Non-Binary,68,No,1,2022-03-01,2022-07-13,396.72,1114
CUST10797,Michael Cameron,Florida,Bachelor,Non-Binary,27,No,0,2021-05-26,2025-01-10,188.99,202
CUST10756,Melissa Roberts,Illinois,PhD,Male,24,No,2,2024-03-30,2025-01-01,201.34,211
CUST10145,Miranda Velazquez,Ohio,Master,Non-Binary,47,Yes,0,2024-05-02,2024-11-16,66.9,257
CUST10673,Michael Wilson,Georgia,PhD,Non-Binary,78,Yes,3,2021-03-23,2024-05-30,337.91,427
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,2020-10-22,2025-01-12,215.71,200
CUST10680,Samantha Johnson,Texas,PhD,Male,80,Yes,0,2022-10-05,2023-07-13,85.67,749
CUST10021,Kimberly Hester,Ohio,Associate,Male,35,Yes,0,2021-03-03,2021-10-24,352.92,1376
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,2021-05-09,2021-12-19,326.82,1320
CUST10350,Haley Herring,New York,High School,Male,33,No,2,2023-07-02,2023-11-24,124.58,615
CUST10898,Heather Chavez,New York,Associate,Non-Binary,21,Yes,2,2024-04-21,2024-06-17,278.14,409
CUST10535,Teresa Garcia,Georgia,High School,Female,28,No,0,2024-05-15,2025-01-07,421.23,205
CUST10733,Jean Reed,Florida,Associate,Male,68,Yes,4,2023-07-27,2025-04-29,141.54,93
CUST10818,Melissa Hernandez,Ohio,High School,Female,56,No,1,2021-04-25,2024-11-17,129.3,256
CUST10555,Andrew Watson,California,PhD,Female,64,No,0,2022-09-10,2025-06-17,146.84,44
CUST10700,Robert Rodgers,Arizona,High School,Female,34,Yes,0,2024-06-13,2025-02-09,251.4,172
CUST10338,Charles Davis,Arizona,Master,Female,50,Yes,3,2023-07-14,2024-06-03,215.84,423
CUST10731,Daniel Salas,Florida,High School,Male,54,Yes,1,2020-12-05,2021-08-19,148.64,1442
CUST10634,Jane Rocha,Ohio,Associate,Female,26,No,2,2023-03-24,2024-03-11,534.12,507
CUST10785,Mr. Joshua Martinez,New York,High School,Female,19,No,0,2021-08-26,2022-11-24,417.26,980
CUST10599,Laura Charles,Arizona,Associate,Male,20,No,2,2022-08-30,2025-01-04,146.01,208
CUST10953,Bobby Reed,Colorado,PhD,Female,38,No,0,2021-10-19,2025-03-21,193.33,132
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,2022-01-29,2023-03-31,367.99,853
CUST10231,Carrie Williams,Ohio,PhD,Male,28,No,1,2020-10-08,2021-12-24,109.22,1315
CUST10345,Crystal Richards,California,Associate,Female,21,Yes,2,2021-05-12,2021-07-06,402.71,1486
CUST10808,Mr. Dillon Gross,Washington,Bachelor,Female,45,No,0,2021-11-12,2022-10-18,146.94,1017
CUST10743,Tamara Miller,Georgia,Master,Male,78,Yes,1,2023-07-17,2024-11-08,285.9,265
CUST10905,Virginia Ramsey,Georgia,Master,Non-Binary,25,No,2,2022-06-17,2025-07-24,127.31,7
CUST10704,Sharon Cox,Ohio,High School,Non-Binary,37,No,1,2022-02-28,2024-06-02,309.89,424
CUST10673,Michael Wilson,Georgia,PhD,Non-Binary,78,Yes,3,2021-03-23,2023-05-04,75.18,819
CUST10166,Ashley Burns,New York,PhD,Female,78,Yes,1,2023-10-24,2025-05-28,182.15,64
CUST10835,Riley Torres,New York,PhD,Non-Binary,49,Yes,1,2020-11-28,2021-12-12,178.01,1327
CUST10555,Andrew Watson,California,PhD,Female,64,No,0,2022-09-10,2024-12-15,493.39,228
CUST10877,David Vazquez,Arizona,Master,Male,26,Yes,1,2022-10-15,2024-12-25,341.86,218
CUST10227,William Mclean,California,PhD,Female,64,Yes,0,2023-12-20,2025-06-09,82.41,52
CUST10803,Nicole Berry,Ohio,PhD,Female,36,Yes,2,2023-09-17,2024-09-10,150.16,324
CUST10806,Amanda Willis,Ohio,PhD,Non-Binary,66,Yes,4,2024-02-14,2024-10-28,933.77,276
CUST10922,Tammie Lopez,Washington,Associate,Male,73,No,0,2021-10-10,2025-02-04,73.3,177
CUST10215,Daniel Bishop,Washington,Master,Non-Binary,40,No,2,2021-01-25,2023-07-06,228.37,756
CUST10822,Laura Roy,Georgia,High School,Male,23,No,2,2024-06-16,2024-10-06,132.02,298
CUST10874,Shannon Clayton,Arizona,PhD,Female,53,No,2,2022-09-11,2024-08-15,96.99,350
CUST10501,Kristopher Powell,Illinois,Bachelor,Female,43,Yes,0,2024-04-26,2025-04-20,438.73,102
CUST10048,Jennifer Baker,New York,Master,Male,56,Yes,1,2021-08-04,2021-11-21,149.96,1348
CUST10879,Kristina Pineda,Washington,PhD,Non-Binary,41,Yes,1,2022-11-07,2023-09-09,169.68,691
CUST10871,Jessica Lee,California,Associate,Non-Binary,42,No,2,2022-10-16,2023-09-25,352.4,675
CUST10880,Aaron Weber,Georgia,Associate,Male,22,Yes,2,2022-05-08,2023-08-15,221.61,716
CUST10556,Ashley Roberts,California,Associate,Non-Binary,50,No,4,2023-01-22,2023-09-01,410.46,699
CUST10054,Taylor Cook,California,Master,Male,40,Yes,0,2024-07-15,2025-02-02,222.81,179
CUST10326,Melissa Price,Texas,Bachelor,Non-Binary,65,No,2,2020-09-11,2025-02-10,42.57,171
CUST10562,Dustin Bell,Florida,High School,Male,19,Yes,1,2024-04-12,2024-05-25,262.02,432
CUST10923,Justin Drake,Colorado,PhD,Female,25,Yes,2,2022-12-25,2024-11-25,247.56,248
CUST10370,Brandi Black,California,High School,Female,42,Yes,1,2023-05-31,2024-09-27,108.23,307
CUST10821,Terri Rubio,California,Bachelor,Female,72,Yes,2,2022-07-10,2025-06-19,30.19,42
CUST10769,Jason Morales,California,Master,Non-Binary,48,No,1,2022-11-04,2022-11-21,584.82,983
CUST10650,Phillip Taylor,Ohio,PhD,Non-Binary,70,Yes,1,2023-12-13,2024-11-06,167.01,267
CUST10933,Jonathan Lewis,Texas,Associate,Male,37,Yes,3,2022-02-16,2022-11-25,486.34,979
CUST10192,Jeffrey Stewart,Georgia,High School,Female,34,Yes,0,2024-04-09,2025-03-12,293.3,141
CUST10882,Amber Watson,Arizona,High School,Non-Binary,61,No,3,2021-04-01,2021-11-08,216.29,1361
CUST10060,Nathaniel Price,California,Master,Female,47,No,2,2022-12-14,2024-09-08,495.4,326
CUST10390,Dr. Phillip Brooks,Florida,High School,Male,53,Yes,2,2022-05-29,2025-06-14,499.82,47
CUST10617,Dr. Stacy Cervantes,California,Master,Male,54,No,3,2024-04-18,2024-07-19,186.77,377
CUST10100,Timothy Cook,Georgia,High School,Female,39,Yes,1,2024-07-28,2025-01-05,503.52,207
CUST10383,Willie Green,Colorado,PhD,Non-Binary,74,Yes,1,2022-01-22,2024-05-28,198.15,429
CUST10179,Michael King,California,Bachelor,Female,65,No,2,2024-07-06,2025-02-15,136.8,166
CUST10734,Christine Baker,Ohio,Associate,Female,34,Yes,3,2022-08-05,2024-08-19,426.97,346
CUST10581,Raymond Kelly,Ohio,PhD,Male,40,No,2,2021-05-08,2023-06-02,329.08,790
CUST10803,Nicole Berry,Ohio,PhD,Female,36,Yes,2,2023-09-17,2024-08-08,54.6,357
CUST10966,Lauren Taylor,New York,Associate,Non-Binary,30,No,2,2023-12-14,2024-02-03,258.58,544
CUST10728,Barbara Baker,Florida,Associate,Male,60,Yes,1,2021-10-04,2022-02-07,209.33,1270
CUST10016,Melinda Smith,Florida,Associate,Male,65,No,4,2020-12-07,2023-03-15,639.01,869
CUST10597,Carolyn Kirk,Ohio,PhD,Female,66,Yes,1,2023-05-25,2025-07-20,353.82,11
CUST10972,Meghan Oliver,Washington,Master,Female,41,Yes,0,2022-02-24,2024-07-29,135.41,367
CUST10128,Zachary Gonzalez,California,Associate,Female,48,No,1,2023-10-25,2024-05-29,73.75,428
CUST10789,Chelsea Jenkins,Florida,PhD,Female,30,No,1,2022-12-11,2023-06-18,156.05,774
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,2020-10-24,2022-11-26,90.25,978
CUST10795,Jamie Gardner,Washington,Associate,Female,47,No,1,2020-11-12,2023-07-18,462.43,744
CUST10403,Kristine Hernandez,Arizona,Bachelor,Male,65,No,3,2021-01-26,2022-06-27,416.94,1130
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,2022-01-08,2024-06-24,199.82,402
CUST10398,Teresa Gardner,Illinois,High School,Male,72,Yes,3,2023-12-01,2025-01-27,509.19,185
CUST10853,Ryan Miller,Florida,High School,Non-Binary,55,No,0,2022-06-20,2023-08-11,463.22,720
CUST10083,Marc Olson,Florida,Associate,Non-Binary,73,No,2,2022-11-17,2024-01-13,123.34,565
CUST10017,Kenneth Ferguson,Florida,High School,Male,74,No,1,2023-07-25,2024-05-20,613.04,437
CUST10752,Paula Ross,Washington,Bachelor,Non-Binary,46,Yes,2,2021-04-04,2023-12-31,272.84,578
CUST10134,Travis Barber,Ohio,Bachelor,Male,67,Yes,0,2020-11-15,2021-07-10,407.9,1482
CUST10837,Michael Navarro,California,Bachelor,Female,70,Yes,3,2022-06-04,2022-09-16,215.49,1049
CUST10312,Erin Norman,Illinois,High School,Non-Binary,24,No,2,2023-11-20,2024-11-24,164.25,249
CUST10921,Rhonda Sanchez,California,Associate,Female,44,Yes,0,2023-01-14,2025-06-10,186.7,51
CUST10182,Donna Nichols DDS,Florida,Master,Non-Binary,78,No,3,2024-01-10,2025-06-14,396.74,47
CUST10126,Charles Powers,Florida,Associate,Non-Binary,46,No,3,2022-10-12,2024-07-21,217.93,375
CUST10544,Todd Allen,Arizona,Master,Male,32,No,0,2020-08-03,2022-04-23,182.32,1195
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,2021-05-09,2024-12-10,162.4,233
CUST10892,Raymond Riley,Washington,PhD,Male,54,No,2,2021-09-08,2024-03-17,59.15,501
CUST10243,Nicholas Johnson,Ohio,Bachelor,Non-Binary,50,Yes,2,2020-12-20,2024-11-09,263.97,264
CUST10787,Louis Gibson,Colorado,Associate,Non-Binary,47,No,1,2024-07-04,2025-06-22,405.37,39
CUST10622,Andre Dennis,Illinois,Bachelor,Male,34,Yes,0,2022-09-17,2024-07-02,123.93,394
CUST10627,Gary Richardson,New York,Master,Non-Binary,32,No,0,2021-06-18,2021-10-15,165.78,1385
CUST10476,Brad Jones,Illinois,Bachelor,Male,56,No,0,2024-01-21,2025-07-09,395.82,22
CUST10069,Patricia Santana,California,PhD,Male,70,No,0,2022-07-11,2024-10-16,498.13,288
CUST10716,John Lopez,Georgia,High School,Non-Binary,79,No,0,2020-12-29,2023-02-06,215.6,906
CUST10170,Mark Perez,California,Master,Non-Binary,22,No,0,2023-12-26,2025-03-25,305.18,128
CUST10744,Robert Kelly,Florida,Associate,Non-Binary,78,Yes,2,2023-09-24,2025-03-04,105.42,149
CUST10021,Kimberly Hester,Ohio,Associate,Male,35,Yes,0,2021-03-03,2021-09-19,177.31,1411
CUST10806,Amanda Willis,Ohio,PhD,Non-Binary,66,Yes,4,2024-02-14,2025-04-21,331.79,101
CUST10491,David Vazquez,Florida,Associate,Non-Binary,30,No,1,2024-06-11,2024-09-08,264.8,326
CUST10669,Jeff Diaz,Ohio,Master,Non-Binary,46,No,0,2023-07-24,2025-05-25,190.67,67
CUST10443,Andrew Thomas,Illinois,Master,Male,61,Yes,2,2021-10-24,2024-06-15,15.89,411
CUST10018,Sara Wilson,Texas,High School,Non-Binary,53,No,1,2023-07-31,2024-04-12,226.24,475
CUST10376,Cynthia Rogers,New York,High School,Male,59,Yes,1,2024-04-19,2024-08-31,272.84,334
CUST10269,Elizabeth Salazar,Colorado,High School,Female,55,Yes,0,2021-03-17,2023-01-01,279.66,942
CUST10158,Heather Brown,New York,Bachelor,Male,21,Yes,2,2021-12-06,2024-06-08,372.09,418
CUST10337,William Cohen,Illinois,PhD,Non-Binary,20,No,0,2021-08-14,2025-02-13,47.9,168
CUST10970,Francisco Alvarez,New York,High School,Male,36,Yes,2,2021-11-01,2024-08-16,153.59,349
CUST10635,Sherry Stanley,Washington,Associate,Female,39,No,1,2023-12-28,2025-02-20,299.24,161
CUST10721,Mark Watkins,Arizona,High School,Non-Binary,54,Yes,1,2023-02-26,2024-02-05,538.29,542
CUST10987,Victoria Wolf,Ohio,PhD,Male,22,Yes,4,2024-04-07,2025-02-13,55.26,168
CUST10794,Whitney Nichols,Georgia,Bachelor,Female,43,No,1,2021-03-07,2023-03-02,270.29,882
CUST10678,Nancy Rogers,Ohio,High School,Male,40,Yes,0,2022-06-09,2025-02-01,146.44,180
CUST10765,Michael Bailey,Illinois,PhD,Female,72,No,0,2022-05-26,2023-12-07,236.52,602
CUST10152,Catherine Santiago,New York,Master,Female,75,No,1,2021-05-10,2023-07-29,351.6,733
CUST10567,Kelsey Hughes,Colorado,Master,Male,65,Yes,0,2021-10-31,2024-10-31,260.93,273
CUST10644,Karen Fitzgerald,Illinois,PhD,Non-Binary,50,No,1,2022-06-20,2024-01-19,41.05,559
CUST10470,Jill Stone,Georgia,Master,Non-Binary,42,Yes,2,2023-01-06,2023-09-30,226.17,670
CUST10386,Courtney Nelson,New York,High School,Male,71,No,2,2020-09-20,2024-04-29,546.14,458
CUST10368,Benjamin Weber,Washington,Associate,Male,34,Yes,2,2021-01-11,2022-07-15,112.1,1112
CUST10796,Sarah Larsen,Ohio,Bachelor,Female,74,Yes,1,2024-05-17,2025-03-12,148.59,141
